fieldId,fov,ra,dec,gl,gb,el,eb
340,3.5,257.752985,-60.981175,-30.334639,-12.448125,-97.42036,-37.860535
341,3.5,102.247015,-60.981175,-89.080631,-23.788064,139.819455,-82.251716
342,3.5,300.885605,-60.661022,-23.671214,-32.170494,-70.981548,-39.238317
343,3.5,59.114395,-60.661022,-86.737315,-44.348458,8.893801,-75.254188
344,3.5,275.114434,-60.661009,-26.003045,-19.799521,-86.78454,-37.278217
345,3.5,84.885566,-60.661009,-90.465547,-32.144918,66.68325,-83.681879
346,3.5,203.114402,-60.661005,-52.061334,1.81137,-130.668861,-46.327316
347,3.5,156.885598,-60.661005,-73.812707,-2.555694,-159.23279,-61.20117
348,3.5,347.114416,-60.661003,-36.743359,-52.212033,-43.033451,-49.142843
349,3.5,12.885584,-60.661003,-57.091235,-56.467244,-27.228427,-57.486882
350,3.5,228.885588,-60.660994,-40.30163,-2.569084,-115.107315,-40.766046
351,3.5,131.114412,-60.660994,-83.152537,-11.0148,-178.498267,-71.198473
352,3.5,196.896583,-60.072252,-55.052895,2.736297,-134.907493,-47.516069
353,3.5,163.103417,-60.072252,-71.405018,-0.556059,-156.016735,-58.520071
354,3.5,268.896525,-60.072245,-26.6973,-16.740691,-90.617337,-36.636231
355,3.5,91.103475,-60.072245,-91.038164,-29.054915,94.931213,-83.49226
356,3.5,307.103419,-60.072224,-23.204308,-35.275322,-66.95332,-39.558925
357,3.5,52.896581,-60.072224,-85.324487,-47.318745,3.935705,-72.442867
358,3.5,235.10353,-60.072216,-37.425328,-3.811622,-111.551329,-39.225871
359,3.5,124.89647,-60.072216,-85.429735,-13.213556,173.928128,-73.317427
360,3.5,340.896562,-60.072209,-32.522425,-50.523468,-46.301236,-46.902863
361,3.5,19.103438,-60.072209,-62.752188,-56.779555,-22.394501,-59.326814
362,3.5,180.0,-59.692674,-63.523059,2.53286,-145.696142,-52.381733
363,3.5,323.999998,-59.692656,-25.435565,-43.562535,-56.377055,-42.384993
364,3.5,36.000002,-59.692656,-76.67383,-53.770129,-9.832328,-65.516309
365,3.5,251.999996,-59.692634,-31.022275,-9.398173,-101.184515,-36.955196
366,3.5,108.000004,-59.692634,-89.566985,-20.696886,148.203285,-79.419706
367,3.5,241.065977,-59.242236,-34.561812,-5.077957,-108.133018,-37.61846
368,3.5,118.934023,-59.242236,-87.715527,-15.415612,164.523145,-75.118839
369,3.5,334.934117,-59.242212,-28.647922,-48.66584,-49.337766,-44.607634
370,3.5,25.065883,-59.242212,-68.455371,-56.793537,-17.089621,-60.999016
371,3.5,262.934098,-59.24221,-27.407443,-13.693669,-94.38617,-35.91279
372,3.5,97.065902,-59.24221,-91.533625,-25.96287,116.999665,-82.016067
373,3.5,313.065936,-59.242208,-22.750449,-38.377276,-62.90563,-39.77811
374,3.5,46.934064,-59.242208,-83.689819,-50.250507,0.228744,-69.560804
375,3.5,190.934079,-59.242205,-58.054578,3.614791,-139.302259,-48.576997
376,3.5,169.065921,-59.242205,-68.97879,1.410751,-153.206459,-55.793359
377,3.5,218.983914,-58.589252,-43.79644,1.56372,-122.253155,-40.73918
378,3.5,141.016086,-58.589252,-81.397539,-5.888769,-174.480157,-65.986201
379,3.5,285.016071,-58.589223,-22.314095,-23.992377,-80.366202,-35.648141
380,3.5,74.983929,-58.589223,-92.460216,-37.302855,42.251229,-79.500576
381,3.5,290.983894,-58.589216,-21.667355,-27.046356,-76.572766,-36.119776
382,3.5,69.016106,-58.589216,-91.679222,-40.352015,29.890246,-77.577338
383,3.5,213.016019,-58.589212,-46.711099,2.651853,-125.998362,-42.073022
384,3.5,146.983981,-58.589212,-79.088327,-3.797434,-169.692702,-63.635406
385,3.5,357.016068,-58.589178,-42.066247,-56.654991,-34.926376,-50.555395
386,3.5,2.983932,-58.589178,-47.413591,-57.792505,-31.081268,-52.544135
387,3.5,279.08154,-58.380345,-23.000615,-20.949653,-84.124406,-35.124617
388,3.5,80.91846,-58.380345,-93.100648,-34.238441,58.799779,-80.826194
389,3.5,207.081556,-58.380335,-49.652238,3.669939,-129.860457,-43.341367
390,3.5,152.918444,-58.380335,-76.746657,-1.750419,-165.545502,-61.190069
391,3.5,296.918411,-58.380321,-21.060336,-30.10845,-72.74938,-36.536663
392,3.5,63.081589,-58.380321,-90.735175,-43.379651,20.873337,-75.291081
393,3.5,224.918474,-58.38032,-40.909909,0.409907,-118.621832,-39.34828
394,3.5,135.081526,-58.38032,-83.677937,-8.018845,179.92514,-68.207377
395,3.5,351.081563,-58.380319,-37.117839,-55.244405,-38.519298,-48.499738
396,3.5,8.918437,-58.380319,-53.099284,-58.62629,-26.952546,-54.450355
397,3.5,257.287825,-58.173181,-28.118626,-10.651791,-98.084977,-35.093813
398,3.5,102.712175,-58.173181,-91.981764,-22.86937,130.957503,-79.788742
399,3.5,246.712246,-58.173158,-31.697708,-6.348723,-104.852692,-35.934793
400,3.5,113.287754,-58.173158,-90.033402,-17.606155,153.018232,-76.461617
401,3.5,185.287777,-58.17315,-61.06479,4.463376,-143.857375,-49.482494
402,3.5,174.712223,-58.17315,-66.538147,3.357668,-150.739857,-53.022369
403,3.5,329.287733,-58.173124,-25.079412,-46.674403,-52.158111,-42.253009
404,3.5,30.712267,-58.173124,-74.114188,-56.528862,-11.262191,-62.45774
405,3.5,318.712267,-58.173109,-22.28274,-41.476951,-58.844234,-39.875896
406,3.5,41.287733,-58.173109,-81.81275,-53.146151,-2.633596,-66.628017
407,3.5,273.24581,-57.9581,-23.717916,-17.918538,-87.841347,-34.543001
408,3.5,86.75419,-57.9581,-93.629608,-31.164836,78.655942,-81.268024
409,3.5,201.245859,-57.958073,-52.615693,4.623388,-133.847018,-44.527035
410,3.5,158.754141,-57.958073,-74.374698,0.254659,-161.919175,-58.670217
411,3.5,230.754087,-57.958069,-38.048286,-0.796833,-115.104871,-37.9001
412,3.5,129.245913,-57.958069,-85.94059,-10.176102,173.306802,-70.245159
413,3.5,302.754161,-57.958055,-20.482196,-33.174888,-68.899753,-36.88703
414,3.5,57.245839,-57.958055,-89.612761,-46.381855,14.186867,-72.783562
415,3.5,345.245823,-57.95804,-32.585977,-53.60153,-41.88109,-46.383411
416,3.5,14.754177,-57.95804,-59.027884,-59.141363,-22.497485,-56.248993
417,3.5,195.570406,-57.31664,-55.59775,5.524148,-137.967617,-45.607491
418,3.5,164.429594,-57.31664,-71.976634,2.226165,-158.727807,-56.085828
419,3.5,339.570388,-57.316624,-28.452156,-51.768587,-45.026938,-44.206263
420,3.5,20.429612,-57.316624,-65.086672,-59.337722,-17.667872,-57.90765
421,3.5,308.429608,-57.316612,-19.913463,-36.243411,-65.026288,-37.153728
422,3.5,51.570392,-57.316612,-88.299324,-49.358235,9.0964,-70.132456
423,3.5,267.570445,-57.316596,-24.452642,-14.895711,-91.5115,-33.891281
424,3.5,92.429555,-57.316596,-94.078288,-28.085543,98.199968,-80.686638
425,3.5,236.429616,-57.316589,-35.202879,-2.039227,-111.703667,-36.388103
426,3.5,123.570384,-57.316589,-88.203249,-12.346564,165.42588,-72.023916
427,3.5,180.0,-56.872435,-64.084408,5.296945,-148.567662,-50.2064
428,3.5,323.999975,-56.872416,-21.772369,-44.576537,-54.777421,-39.835096
429,3.5,36.000025,-56.872416,-79.659182,-56.008112,-4.893797,-63.653654
430,3.5,252.000061,-56.872369,-28.819236,-7.607352,-101.708573,-34.167323
431,3.5,107.999939,-56.872369,-92.406813,-19.772556,139.662243,-77.186371
432,3.5,190.109479,-56.451928,-58.59692,6.387164,-142.230427,-46.557882
433,3.5,169.890521,-56.451928,-69.55582,4.175853,-155.906839,-53.440563
434,3.5,313.890592,-56.451895,-19.328825,-39.314177,-61.131056,-37.317855
435,3.5,46.109408,-56.451895,-86.778762,-52.311526,5.124494,-67.379143
436,3.5,241.890549,-56.451887,-32.361605,-3.299307,-108.419154,-34.803321
437,3.5,118.109451,-56.451887,-90.487241,-14.516443,156.10611,-73.444945
438,3.5,334.109447,-56.451871,-24.674954,-49.783093,-47.96971,-41.964302
439,3.5,25.890553,-56.451871,-71.164134,-59.22705,-12.419035,-59.388342
440,3.5,262.109419,-56.451871,-25.191487,-11.874676,-95.130636,-33.155556
441,3.5,97.890581,-56.451871,-94.475529,-25.000593,114.027374,-79.232366
442,3.5,288.000001,-56.071115,-19.22781,-25.01483,-78.011443,-33.374861
443,3.5,71.999999,-56.071115,-95.312954,-39.282801,42.378919,-76.512148
444,3.5,215.999962,-56.071113,-44.357344,4.49935,-125.517949,-39.106816
445,3.5,144.000038,-56.071113,-81.960184,-2.953301,-176.252917,-63.096102
446,3.5,0.0,-56.07109,-42.851035,-59.614719,-30.526898,-49.575961
447,3.5,354.503532,-55.978323,-37.492749,-58.271392,-34.156443,-47.656427
448,3.5,5.496468,-55.978323,-48.651783,-60.666063,-26.664206,-51.421386
449,3.5,293.496455,-55.978319,-18.537507,-28.024324,-74.359202,-33.80281
450,3.5,66.503545,-55.978319,-94.606988,-42.308193,32.382707,-74.695461
451,3.5,210.503535,-55.978303,-47.257887,5.543328,-129.17072,-40.351182
452,3.5,149.496465,-55.978303,-79.663176,-0.911574,-171.772656,-60.856538
453,3.5,282.503516,-55.978303,-19.947345,-22.014267,-81.636301,-32.899119
454,3.5,77.496484,-55.978303,-95.888103,-36.244391,54.83209,-77.880338
455,3.5,221.496477,-55.978287,-41.486018,3.388764,-121.963772,-37.805195
456,3.5,138.503523,-55.978287,-84.22608,-5.034127,178.64069,-65.216026
457,3.5,349.053887,-55.697256,-32.608429,-56.675096,-37.574106,-45.671283
458,3.5,10.946113,-55.697256,-54.815485,-61.397508,-22.538278,-53.175491
459,3.5,277.053844,-55.69725,-20.693499,-19.022506,-85.231034,-32.373633
460,3.5,82.946156,-55.69725,-96.355346,-33.196208,69.513882,-78.631656
461,3.5,298.946189,-55.697245,-17.869967,-31.041253,-70.681097,-34.176596
462,3.5,61.053811,-55.697245,-93.753453,-45.318182,24.49594,-72.567869
463,3.5,205.053837,-55.69724,-50.186572,6.52143,-132.9283,-41.527649
464,3.5,154.946163,-55.69724,-77.33269,1.090505,-167.812818,-58.521689
465,3.5,226.946196,-55.697226,-38.641701,2.218932,-118.505731,-36.449002
466,3.5,133.053804,-55.697226,-86.469059,-7.147246,172.775118,-67.177624
467,3.5,319.092214,-55.36297,-18.698415,-42.388875,-57.217687,-37.360763
468,3.5,40.907786,-55.36297,-85.026444,-55.245875,1.964094,-64.545508
469,3.5,184.907799,-55.362952,-61.613985,7.227808,-146.638399,-47.352715
470,3.5,175.092201,-55.362952,-67.113791,6.116557,-153.405887,-50.734535
471,3.5,256.907778,-55.362948,-25.922332,-8.847414,-98.69467,-32.321883
472,3.5,103.092222,-55.362948,-94.846599,-21.907827,125.54536,-77.183129
473,3.5,328.90781,-55.362928,-21.203766,-47.675406,-50.721408,-39.652281
474,3.5,31.09219,-55.362928,-77.162474,-58.82835,-6.723465,-60.648722
475,3.5,247.092216,-55.362926,-29.510245,-4.560054,-105.251103,-33.136038
476,3.5,112.907784,-55.362926,-92.815982,-16.673033,145.38851,-74.39311
477,3.5,232.303151,-55.221452,-35.81762,1.003181,-115.143736,-35.034002
478,3.5,127.696849,-55.221452,-88.703555,-9.281829,166.003465,-68.926015
479,3.5,304.303174,-55.221407,-17.209779,-34.064091,-66.977483,-34.48311
480,3.5,55.696826,-55.221407,-92.740221,-48.312631,18.254365,-70.222558
481,3.5,343.696888,-55.22138,-28.185594,-54.868467,-40.794677,-43.621893
482,3.5,16.303112,-55.22138,-61.225366,-61.795546,-18.112375,-54.813454
483,3.5,199.696852,-55.22138,-53.141123,7.4417,-136.79983,-42.61882
484,3.5,160.303148,-55.22138,-74.970105,3.058534,-164.29372,-56.10497
485,3.5,271.696901,-55.221375,-21.457391,-16.036454,-88.79264,-31.789439
486,3.5,88.303099,-55.221375,-96.741547,-30.140237,85.152921,-78.631056
487,3.5,237.524293,-54.543205,-33.002515,-0.242596,-111.877961,-33.551419
488,3.5,122.475707,-54.543205,-90.9491,-11.425933,158.203429,-70.389957
489,3.5,194.475758,-54.543204,-56.120615,8.316651,-140.7955,-43.603511
490,3.5,165.524242,-54.543204,-72.577278,5.002523,-161.153899,-53.612214
491,3.5,309.524342,-54.543202,-16.534286,-37.093037,-63.247528,-34.70553
492,3.5,50.475658,-54.543202,-91.5553,-51.294577,13.26017,-67.717202
493,3.5,266.475814,-54.543195,-22.227967,-13.049873,-92.318837,-31.133758
494,3.5,93.524186,-54.543195,-97.073524,-27.075771,99.832373,-77.862364
495,3.5,338.475728,-54.543188,-24.181637,-52.890984,-43.829657,-41.504851
496,3.5,21.524272,-54.543188,-67.746899,-61.860627,-13.348633,-56.304578
497,3.5,252.000011,-54.054421,-26.6364,-5.806945,-102.198765,-31.379666
498,3.5,107.999989,-54.054421,-95.210808,-18.804704,133.711947,-74.761889
499,3.5,180.0,-54.054403,-64.650359,8.058358,-151.183292,-47.968298
500,3.5,324.00001,-54.054391,-17.990148,-45.468843,-53.2939,-37.266848
501,3.5,35.99999,-54.054391,-83.001795,-58.163593,-0.589118,-61.64463
502,3.5,314.570127,-53.656136,-15.81511,-40.129566,-59.491068,-34.82563
503,3.5,45.429873,-53.656136,-90.182256,-54.269029,9.21458,-65.086267
504,3.5,261.429838,-53.656131,-22.994038,-10.054281,-95.80772,-30.392173
505,3.5,98.570162,-53.656131,-97.376049,-23.99969,112.188995,-76.436057
506,3.5,189.429898,-53.656127,-59.126028,9.160797,-144.923432,-44.458368
507,3.5,170.570102,-53.656127,-70.155185,6.934841,-158.345052,-51.044519
508,3.5,242.570093,-53.656122,-30.182728,-1.502417,-108.708401,-31.990971
509,3.5,117.429907,-53.656122,-93.227718,-13.567866,149.351047,-71.484767
510,3.5,333.429933,-53.656066,-20.539165,-50.775738,-46.688705,-39.31412
511,3.5,26.570067,-53.656066,-74.2479,-61.60482,-8.216456,-57.613143
512,3.5,213.453851,-53.470651,-44.878253,7.440158,-128.595363,-37.353338
513,3.5,146.546149,-53.470651,-82.562978,-0.028636,-177.789932,-60.200373
514,3.5,218.546115,-53.470647,-42.021289,6.372613,-125.131426,-36.136442
515,3.5,141.453885,-53.470647,-84.812292,-2.059992,177.52453,-62.225329
516,3.5,285.453902,-53.470642,-16.836859,-22.978536,-79.312771,-30.600148
517,3.5,74.546098,-53.470642,-98.852037,-38.145795,52.574763,-74.89554
518,3.5,290.546176,-53.470619,-16.078997,-25.92945,-75.820253,-31.033807
519,3.5,69.453824,-53.470619,-98.362478,-41.152731,42.617546,-73.526646
520,3.5,357.45383,-53.470561,-37.845009,-61.297424,-29.972244,-46.612845
521,3.5,2.54617,-53.470561,-43.69123,-62.573201,-26.345135,-48.397143
522,3.5,295.622258,-53.306064,-15.339359,-28.888648,-72.304815,-31.423994
523,3.5,64.377742,-53.306064,-97.754547,-44.15074,34.234035,-71.802435
524,3.5,208.377784,-53.306048,-47.767116,8.441039,-132.14576,-38.514349
525,3.5,151.622216,-53.306048,-80.279038,1.964704,-173.595145,-58.064364
526,3.5,352.377806,-53.306047,-32.548713,-59.747209,-33.408022,-44.760876
527,3.5,7.622194,-53.306047,-50.037861,-63.535317,-22.505929,-50.103283
528,3.5,223.622274,-53.306045,-39.194594,5.241251,-121.748883,-34.868838
529,3.5,136.377726,-53.306045,-87.033056,-4.126684,172.264782,-64.112561
530,3.5,280.377814,-53.306001,-17.615748,-20.035253,-82.782389,-30.124581
531,3.5,79.622186,-53.306001,-99.240364,-35.130693,64.030403,-75.805656
532,3.5,228.650177,-52.971762,-36.392805,4.055218,-118.445389,-33.548752
533,3.5,131.349823,-52.971762,-89.236875,-6.22146,166.337192,-65.82301
534,3.5,203.349841,-52.971761,-50.68763,9.379365,-135.791056,-39.607577
535,3.5,156.650159,-52.971761,-77.958537,3.92302,-169.823213,-55.833121
536,3.5,347.349874,-52.971734,-27.796091,-57.966622,-36.66738,-42.844119
537,3.5,12.650126,-52.971734,-56.778865,-64.156047,-18.426709,-51.713519
538,3.5,275.349934,-52.971699,-18.411777,-17.096624,-86.228692,-29.601792
539,3.5,84.650066,-52.971699,-99.548991,-32.107651,76.494801,-76.158176
540,3.5,300.650244,-52.971691,-14.606448,-31.856066,-68.764888,-31.761861
541,3.5,59.349756,-52.971691,-97.016635,-47.140615,27.268408,-69.807531
542,3.5,184.594381,-52.555433,-62.159581,9.98918,-149.186166,-45.158483
543,3.5,175.405619,-52.555433,-67.703959,8.868613,-155.829223,-48.400445
544,3.5,247.40563,-52.555428,-27.343152,-2.760264,-105.63528,-30.341525
545,3.5,112.59437,-52.555428,-95.563274,-15.695752,139.611149,-72.121414
546,3.5,256.594318,-52.555413,-23.744673,-7.040477,-99.256424,-29.549854
547,3.5,103.405682,-52.555413,-97.671469,-20.907867,121.927496,-74.510908
548,3.5,328.594366,-52.55536,-17.197322,-48.548933,-49.380135,-37.042596
549,3.5,31.405634,-52.55536,-80.614928,-61.04868,-2.703108,-58.699156
550,3.5,319.405635,-52.55534,-15.017316,-43.175707,-55.709781,-34.824488
551,3.5,40.594365,-52.55534,-88.596718,-57.242132,5.903005,-62.349516
552,3.5,198.401526,-52.459125,-53.639536,10.264988,-139.542086,-40.615748
553,3.5,161.598474,-52.459125,-75.601676,5.85443,-166.42076,-53.514073
554,3.5,305.59853,-52.459105,-13.861269,-34.832104,-65.197852,-32.033623
555,3.5,54.40147,-52.459105,-96.139802,-50.125358,21.492943,-67.603141
556,3.5,342.401504,-52.45909,-23.541602,-55.997831,-39.760959,-40.859934
557,3.5,17.598496,-52.45909,-63.764018,-64.422016,-14.075959,-53.203786
558,3.5,233.598552,-52.459072,-33.606035,2.827724,-115.219863,-32.168663
559,3.5,126.401448,-52.459072,-91.440872,-8.334627,159.655595,-67.304889
560,3.5,270.401516,-52.459063,-19.216653,-14.156555,-89.651518,-29.020811
561,3.5,89.598484,-52.459063,-99.801927,-29.074951,89.064411,-75.896305
562,3.5,310.436948,-51.758333,-13.077639,-37.818596,-61.600141,-32.222254
563,3.5,49.563052,-51.758333,-95.114885,-53.110833,16.688315,-65.229736
564,3.5,238.436802,-51.75833,-30.82123,1.573351,-112.071682,-30.718095
565,3.5,121.563198,-51.75833,-93.665657,-10.455874,152.177632,-68.495183
566,3.5,265.5631,-51.758322,-20.020587,-11.206565,-93.050874,-28.367717
567,3.5,94.4369,-51.758322,-100.0226,-26.028775,100.753204,-75.032402
568,3.5,193.563121,-51.758321,-56.62423,11.111002,-143.410131,-41.518401
569,3.5,166.436879,-51.758321,-73.208451,7.770444,-163.344813,-51.108926
570,3.5,337.563157,-51.758308,-19.718539,-53.876777,-42.697098,-38.801925
571,3.5,22.436843,-51.758308,-70.82358,-64.334674,-9.423357,-54.544783
572,3.5,252.000058,-51.242723,-24.472266,-4.002284,-102.659612,-28.596433
573,3.5,107.999942,-51.242723,-97.975968,-17.797807,129.401308,-72.229063
574,3.5,323.999993,-51.242714,-14.104111,-46.230912,-51.911663,-34.687143
575,3.5,36.000007,-51.242714,-86.756074,-60.216054,3.168126,-59.522123
576,3.5,180.0,-51.242702,-65.222792,10.812783,-153.573911,-45.680988
577,3.5,215.999971,-50.872928,-42.51122,9.363988,-128.126244,-34.346799
578,3.5,144.000029,-50.872928,-85.446696,0.903362,176.51057,-59.235574
579,3.5,288.000014,-50.872914,-13.668086,-23.831557,-77.144181,-28.230237
580,3.5,71.999986,-50.872914,-102.009561,-39.926403,51.214773,-71.889893
581,3.5,0.0,-50.87289,-38.153975,-64.32459,-25.988968,-45.376477
582,3.5,188.863978,-50.859911,-59.644591,11.931867,-147.403846,-42.292779
583,3.5,171.136022,-50.859911,-70.77813,9.684167,-160.560813,-48.61603
584,3.5,243.136057,-50.859905,-28.022748,0.307025,-109.000214,-29.184617
585,3.5,116.863943,-50.859905,-95.934686,-12.574837,143.951302,-69.323567
586,3.5,260.864094,-50.859846,-20.813403,-8.236487,-96.426528,-27.626991
587,3.5,99.135906,-50.859846,-100.23295,-22.963612,110.908935,-73.63772
588,3.5,332.863991,-50.859831,-16.253959,-51.631815,-45.482663,-36.66162
589,3.5,27.136009,-50.859831,-77.795758,-63.908317,-4.446878,-55.702579
590,3.5,315.136006,-50.859828,-12.222979,-40.817798,-57.9694,-32.309242
591,3.5,44.863994,-50.859828,-93.928743,-56.10431,12.671419,-62.713224
592,3.5,211.272156,-50.801244,-45.358352,10.38837,-131.492379,-35.486765
593,3.5,148.727844,-50.801244,-83.212485,2.886043,-179.163077,-57.300298
594,3.5,220.727836,-50.801241,-39.698437,8.272463,-124.829931,-33.160637
595,3.5,139.272164,-50.801241,-87.646453,-1.116179,171.743195,-61.049719
596,3.5,292.727864,-50.801232,-12.868776,-26.72892,-73.778887,-28.629277
597,3.5,67.272136,-50.801232,-101.624342,-42.898524,42.927917,-70.542079
598,3.5,283.272206,-50.80122,-14.482055,-20.941836,-80.490828,-27.796611
599,3.5,76.727794,-50.80122,-102.303099,-36.949169,60.53656,-72.88041
600,3.5,355.272187,-50.801194,-32.357146,-62.818072,-29.409725,-43.653245
601,3.5,4.727813,-50.801194,-44.603051,-65.532573,-22.397216,-47.031886
602,3.5,206.566262,-50.583435,-48.240974,11.346249,-134.935277,-36.573262
603,3.5,153.433738,-50.583435,-80.939378,4.832399,-175.224991,-55.261308
604,3.5,225.433698,-50.583424,-36.916187,7.119422,-121.599489,-31.929031
605,3.5,134.566302,-50.583424,-89.820716,-3.168247,166.474657,-62.715429
606,3.5,297.433762,-50.583412,-12.076553,-29.634775,-70.392873,-28.989045
607,3.5,62.566238,-50.583412,-101.136309,-45.866669,35.709774,-68.901852
608,3.5,278.566314,-50.583408,-15.311025,-18.057227,-83.820062,-27.326325
609,3.5,81.433686,-50.583408,-102.52127,-33.965908,70.681656,-73.445682
610,3.5,350.566309,-50.583341,-27.214674,-61.060805,-32.673957,-41.867171
611,3.5,9.433691,-50.583341,-51.629847,-66.399971,-18.614473,-48.607665
612,3.5,201.903891,-50.212254,-51.159532,12.243994,-138.464799,-37.593569
613,3.5,158.096109,-50.212254,-78.625583,6.747891,-171.631312,-53.127776
614,3.5,230.096119,-50.212238,-34.156567,5.914907,-118.432384,-30.646878
615,3.5,129.903881,-50.212238,-91.98357,-5.245676,160.645311,-64.195651
616,3.5,345.903911,-50.212227,-22.675683,-59.09889,-35.792219,-40.017341
617,3.5,14.096089,-50.212227,-59.085111,-66.896648,-14.616026,-50.086117
618,3.5,273.903849,-50.212217,-16.150293,-15.172523,-87.13318,-26.811483
619,3.5,86.096151,-50.212217,-102.683718,-30.974361,81.22796,-73.531059
620,3.5,302.096159,-50.212216,-11.276365,-32.550002,-66.982466,-29.299276
